rank,percentile_rank,book_id,title,author,rating,rating_category,rating_tier,is_high_rated,title_length,title_complexity,word_count,author_count,author_name_length,has_series_info,series_number,title_type,has_subtitle,has_middle_name,estimated_popularity
166,5.5,3581,"Sherlock Holmes: The Complete Novels and Stories, Volume I",Arthur Conan Doyle,4.47,Excellent,Tier_10,True,58,Complex,9,1,18,False,,Subtitle,True,True,High
167,5.5,36642458,"Skyward (Skyward, #1)",Brandon Sanderson,4.47,Excellent,Tier_10,True,21,Moderate,3,1,17,True,1.0,Series,False,False,High
168,5.5,5488,"The Cairo Trilogy: Palace Walk, Palace of Desire, Sugar Street (The Cairo Trilogy #1-3)",Naguib Mahfouz,4.47,Excellent,Tier_10,True,87,Very Complex,14,1,14,False,1.0,Subtitle,True,False,High
169,5.6,49017036,"The Cruel Prince / The Wicked King / The Queen of Nothing (The Folk of the Air, #1-3)",Holly Black,4.47,Excellent,Tier_10,True,85,Very Complex,18,1,11,False,1.0,Standard,False,False,High
170,5.6,34571302,The Eye of Verishten,K.E. Barron,4.47,Excellent,Tier_10,True,20,Simple,4,1,11,False,,Standard,False,False,High
171,5.6,4667024,The Help,Kathryn Stockett,4.47,Excellent,Tier_10,True,8,Simple,2,1,16,False,,Standard,False,False,High
172,5.6,12127750,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,4.47,Excellent,Tier_10,True,46,Complex,9,1,12,True,3.0,Series,False,False,High
173,5.7,703017,The Vision and the Voice: With Commentary and Other Papers (Equinox IV:2),Aleister Crowley,4.47,Excellent,Tier_10,True,73,Very Complex,12,1,16,False,,Subtitle,True,False,High
174,5.7,360464,"To Lie with Lions (The House of Niccolò, #6)",Dorothy Dunnett,4.47,Excellent,Tier_10,True,44,Complex,9,1,15,True,6.0,Series,False,False,High
175,5.7,6092250,الإسلام بين الشرق والغرب,Alija Izetbegović,4.47,Excellent,Tier_10,True,24,Moderate,4,1,17,False,,Standard,False,False,High
176,5.8,23766634,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",Sarah J. Maas,4.46,Excellent,Tier_10,True,59,Complex,13,1,13,True,3.0,Series,False,True,High
177,5.8,38822883,My Summer in St. Ives,Don Barr,4.46,Excellent,Tier_10,True,21,Moderate,5,1,8,False,,Standard,False,False,High
178,5.8,40604846,Nothing to Envy: Ordinary Lives in North Korea,Barbara Demick,4.46,Excellent,Tier_10,True,46,Complex,8,1,14,False,,Subtitle,True,False,High
179,5.9,106393,"The Coldest Winter Ever (The Coldest Winter Ever, #1)",Sister Souljah,4.46,Excellent,Tier_10,True,53,Complex,9,1,14,True,1.0,Series,False,False,High
180,5.9,8069828,"The Crimson Crown (Seven Realms, #4)",Cinda Williams Chima,4.46,Excellent,Tier_10,True,36,Moderate,6,1,20,True,4.0,Series,False,True,High
181,5.9,60583047,The Husky and His White Cat Shizun: Erha He Ta De Bai Mao Shizun (Novel) Vol. 1,Rou Bao Bu Chi Rou,4.46,Excellent,Tier_10,True,79,Very Complex,17,1,18,False,,Subtitle,True,True,High
182,6.0,44186,The Monster at the End of this Book,Jon Stone,4.46,Excellent,Tier_10,True,35,Moderate,8,1,9,False,,Standard,False,False,High
183,6.0,35272885,"The Salamander's Smile (Three Wells of the Sea, #2)",Terry  Madden,4.46,Excellent,Tier_10,True,51,Complex,9,1,13,True,2.0,Series,False,False,High
184,6.0,6139020,"The Study Series Bundle (Study, #1-3)",Maria V. Snyder,4.46,Excellent,Tier_10,True,37,Moderate,6,1,15,False,1.0,Standard,False,True,High
185,6.1,13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,4.45,Excellent,Tier_10,True,46,Complex,11,1,18,True,1.0,Series,False,True,High
186,6.1,128029,A Thousand Splendid Suns,Khaled Hosseini,4.45,Excellent,Tier_10,True,24,Moderate,4,1,15,False,,Standard,False,False,High
187,6.1,49617123,"A Very Medoran Kaldoras (The Medoran Chronicles, #5.1)",Lynette Noni,4.45,Excellent,Tier_10,True,54,Complex,8,1,12,False,5.0,Standard,False,False,High
188,6.2,146943294,"Binding 13 (Boys of Tommen, #1)",Chloe Walsh,4.45,Excellent,Tier_10,True,31,Moderate,6,1,11,True,1.0,Series,False,False,High
189,6.2,30123107,Flash,Alex Hoagland,4.45,Excellent,Tier_10,True,5,Simple,1,1,13,False,,Standard,False,False,High
190,6.2,44778083,"House of Earth and Blood (Crescent City, #1)",Sarah J. Maas,4.45,Excellent,Tier_10,True,44,Complex,8,1,13,True,1.0,Series,False,True,High
191,6.3,56545030,I Came Upon a Lighthouse: A Short Memoir Of Life With Ratan Tata,Shantanu Naidu,4.45,Excellent,Tier_10,True,64,Very Complex,13,1,14,False,,Subtitle,True,False,High
192,6.3,18769,"I, Claudius/Claudius the God",Robert Graves,4.45,Excellent,Tier_10,True,28,Moderate,4,1,13,False,,Standard,False,False,High
193,6.3,13363270,"Just One Drop (The Grey Wolves, #3)",Quinn Loftis,4.45,Excellent,Tier_10,True,35,Moderate,7,1,12,True,3.0,Series,False,False,High
194,6.4,59661342,Mother of Learning: ARC 1,Domagoj Kurmaić,4.45,Excellent,Tier_10,True,25,Moderate,5,1,15,False,,Subtitle,True,False,High
195,6.4,112080,"Queens' Play (The Lymond Chronicles, #2)",Dorothy Dunnett,4.45,Excellent,Tier_10,True,40,Moderate,6,1,15,True,2.0,Series,False,False,High
196,6.4,50882394,"The Blood Traitor (The Prison Healer, #3)",Lynette Noni,4.45,Excellent,Tier_10,True,41,Complex,7,1,12,True,3.0,Series,False,False,High
197,6.5,34927828,The Great Alone,Kristin Hannah,4.45,Excellent,Tier_10,True,15,Simple,3,1,14,False,,Standard,False,False,High
198,6.5,233712,The PreHistory of The Far Side: A 10th Anniversary Exhibit,Gary Larson,4.45,Excellent,Tier_10,True,58,Complex,10,1,11,False,,Subtitle,True,False,High
199,6.5,39280558,The Remarkable Journey of Coyote Sunrise (Coyote Sunrise #1),Dan Gemeinhart,4.45,Excellent,Tier_10,True,60,Complex,9,1,14,True,1.0,Series,False,False,High
200,6.6,56728,"You Are Special (Wemmicksville, #1)",Max Lucado,4.45,Excellent,Tier_10,True,35,Moderate,5,1,10,True,1.0,Series,False,False,High
201,6.6,12327052,ಆವರಣ [Aavarana],S.L. Bhyrappa,4.45,Excellent,Tier_10,True,15,Simple,2,1,13,False,,Standard,False,False,High
202,6.6,155840,A Field Guide to the Birds of Eastern and Central North America,Roger Tory Peterson,4.44,Excellent,Tier_10,True,63,Very Complex,12,1,19,False,,Standard,False,True,High
203,6.7,38746485,Becoming,Michelle Obama,4.44,Excellent,Tier_10,True,8,Simple,1,1,14,False,,Standard,False,False,High
204,6.7,86598,Discourse on Colonialism,Aimé Césaire,4.44,Excellent,Tier_10,True,24,Moderate,3,1,12,False,,Standard,False,False,High
205,6.7,36289256,"Everybody, Always: Becoming Love in a World Full of Setbacks and Difficult People",Bob       Goff,4.44,Excellent,Tier_10,True,81,Very Complex,13,1,14,False,,Subtitle,True,False,High
206,6.8,25330108,"Freedom is a Constant Struggle: Ferguson, Palestine and the Foundations of a Movement",Angela Y. Davis,4.44,Excellent,Tier_10,True,85,Very Complex,13,1,15,False,,Subtitle,True,True,High
207,6.8,11544421,"Magic Rises (Kate Daniels, #6)",Ilona Andrews,4.44,Excellent,Tier_10,True,30,Moderate,5,1,13,True,6.0,Series,False,False,High
208,6.8,5971099,Stones of Power: A Sipstrassi Omnibus,David Gemmell,4.44,Excellent,Tier_10,True,37,Moderate,6,1,13,False,,Subtitle,True,False,High
209,6.9,285500,The Declaration of Independence / The Constitution of the United States,Founding Fathers,4.44,Excellent,Tier_10,True,71,Very Complex,11,1,16,False,,Standard,False,False,High
210,6.9,60682770,The Friendly Mouse,Sophia R. Tyler,4.44,Excellent,Tier_10,True,18,Simple,3,1,15,False,,Standard,False,True,High
211,6.9,1166599,"The Gathering Storm (The Wheel of Time, #12)",Robert Jordan,4.44,Excellent,Tier_10,True,44,Complex,8,1,13,True,12.0,Series,False,False,High
212,7.0,60531416,Yumi and the Nightmare Painter,Brandon Sanderson,4.44,Excellent,Tier_10,True,30,Moderate,5,1,17,False,,Standard,False,False,High
213,7.0,15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,4.43,Excellent,Tier_10,True,58,Complex,10,1,12,True,2.0,Series,False,False,High
214,7.0,40132775,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,4.43,Excellent,Tier_10,True,43,Complex,8,1,13,True,2.0,Series,False,True,High
215,7.1,6992777,I Will Wait for You: Eternal Bliss,Linda Masemore Pirrung,4.43,Excellent,Tier_10,True,34,Moderate,7,1,22,False,,Subtitle,True,True,High
216,7.1,15197,"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",Art Spiegelman,4.43,Excellent,Tier_10,True,65,Very Complex,12,1,14,True,2.0,Series_Subtitle,True,False,High
217,7.1,144732780,"Path of the Berserker (Path of the Berserker, #1)",Rick Scott,4.43,Excellent,Tier_10,True,49,Complex,9,1,10,True,1.0,Series,False,False,High
218,7.2,35332,"Remember (Redemption, #2)",Karen Kingsbury,4.43,Excellent,Tier_10,True,25,Moderate,3,1,15,True,2.0,Series,False,False,High
219,7.2,40219200,"Stellarlune (Keeper of the Lost Cities, #9)",Shannon Messenger,4.43,Excellent,Tier_10,True,43,Complex,7,1,17,True,9.0,Series,False,False,High
220,7.2,52762903,The Book of Lost Names,Kristin Harmel,4.43,Excellent,Tier_10,True,22,Moderate,5,1,14,False,,Standard,False,False,High
221,7.3,463063,The Chronicles of Prydain,Lloyd Alexander,4.43,Excellent,Tier_10,True,25,Moderate,4,1,15,False,,Standard,False,False,High
222,7.3,76104,The Exploits of Sherlock Holmes,Adrian Conan Doyle,4.43,Excellent,Tier_10,True,31,Moderate,5,1,18,False,,Standard,False,True,High
223,7.3,77281,The Far Side Gallery,Gary Larson,4.43,Excellent,Tier_10,True,20,Simple,4,1,11,False,,Standard,False,False,High
224,7.4,25099,"The Sandman, Vol. 2: The Doll's House",Neil Gaiman,4.43,Excellent,Tier_10,True,37,Moderate,7,1,11,False,,Subtitle,True,False,High
225,7.4,40651803,"Valor (The Faithful and the Fallen, #2)",John Gwynne,4.43,Excellent,Tier_10,True,39,Moderate,7,1,11,True,2.0,Series,False,False,High
226,7.4,870807,"Fall of Kings (Troy, #3)",David Gemmell,4.42,Excellent,Tier_10,True,24,Moderate,5,1,13,True,3.0,Series,False,False,High
227,7.5,54164406,Mary Me: One Woman’s Incredible Adventure with God,Elizabeth Bristol,4.42,Excellent,Tier_10,True,50,Complex,8,1,17,False,,Subtitle,True,False,High
228,7.5,704520,"Mountains of Tibet, The",Mordicai Gerstein,4.42,Excellent,Tier_10,True,23,Moderate,4,1,17,False,,Standard,False,False,High
229,7.5,54422141,The Art Dealer's Wife,Joe Hilley,4.42,Excellent,Tier_10,True,21,Moderate,4,1,10,False,,Standard,False,False,High
230,7.6,46654,"The Foundation Trilogy (Foundation, #1-3)",Isaac Asimov,4.42,Excellent,Tier_10,True,41,Complex,5,1,12,False,1.0,Standard,False,False,High
231,7.6,61659515,The Last Ark: Lost Secrets of Qumran (SNO Chronicles),Guy  Morris,4.42,Excellent,Tier_10,True,53,Complex,9,1,11,False,,Subtitle,True,False,High
232,7.6,38220321,"The Sundering (Clutch Mistress, #5)",Janelle Peel,4.42,Excellent,Tier_10,True,35,Moderate,5,1,12,True,5.0,Series,False,False,High
233,7.7,112081,"The Unicorn Hunt (The House of Niccolò, #5)",Dorothy Dunnett,4.42,Excellent,Tier_10,True,43,Complex,8,1,15,True,5.0,Series,False,False,High
234,7.7,99111,"The World of Winnie-the-Pooh (Winnie-the-Pooh, #1-2)",A.A. Milne,4.42,Excellent,Tier_10,True,52,Complex,6,1,10,False,1.0,Standard,False,False,High
235,7.7,34457591,Wayward Spirits (Witches of Palmetto Point #2),Wendy Wang,4.42,Excellent,Tier_10,True,46,Complex,7,1,10,True,2.0,Series,False,False,High
236,7.8,1860245,18 Platoon,JARY,4.41,Excellent,Tier_10,True,10,Simple,2,1,4,False,,Standard,False,False,High
237,7.8,82895,A Man,Oriana Fallaci,4.41,Excellent,Tier_10,True,5,Simple,2,1,14,False,,Standard,False,False,High
238,7.8,113849,"Fame and Obscurity: A Book About New York, a Bridge, and Celebrities on the Edge . . .",Gay Talese,4.41,Excellent,Tier_10,True,86,Very Complex,18,1,10,False,,Subtitle,True,False,High
239,7.8,88562892,Future Proof,David   Atkinson,4.41,Excellent,Tier_10,True,12,Simple,2,1,16,False,,Standard,False,False,High
240,7.9,2539499,Gift,Tove Ditlevsen,4.41,Excellent,Tier_10,True,4,Simple,1,1,14,False,,Standard,False,False,High
241,7.9,62110098,Her Own Legacy (Château de Verzat #1),Debra Borchert,4.41,Excellent,Tier_10,True,37,Moderate,7,1,14,True,1.0,Series,False,False,High
242,7.9,11994903,Indian Horse,Richard Wagamese,4.41,Excellent,Tier_10,True,12,Simple,2,1,16,False,,Standard,False,False,High
243,8.0,29811,Little Pilgrim's Progress: From John Bunyan's Classic,Helen L. Taylor,4.41,Excellent,Tier_10,True,53,Complex,7,1,15,False,,Subtitle,True,True,High
244,8.0,18739426,"The Bands of Mourning (Mistborn, #6)",Brandon Sanderson,4.41,Excellent,Tier_10,True,36,Moderate,6,1,17,True,6.0,Series,False,False,High
245,8.0,49897727,The Boy in the Cellar,Stephen Smith,4.41,Excellent,Tier_10,True,21,Moderate,5,1,13,False,,Standard,False,False,High
246,8.1,7592279,"The Emperor of Nihon-Ja (Ranger's Apprentice, #10)",John Flanagan,4.41,Excellent,Tier_10,True,50,Complex,7,1,13,True,10.0,Series,False,False,High
247,8.1,55760968,The Mustachioed Woman of Shanghai,Isham Cook,4.41,Excellent,Tier_10,True,33,Moderate,5,1,10,False,,Standard,False,False,High
248,8.1,25106,"The Sandman, Vol. 6: Fables & Reflections",Neil Gaiman,4.41,Excellent,Tier_10,True,41,Complex,7,1,11,False,,Subtitle,True,False,High
249,8.2,13206900,"Winter (The Lunar Chronicles, #4)",Marissa Meyer,4.41,Excellent,Tier_10,True,33,Moderate,5,1,13,True,4.0,Series,False,False,High
250,8.2,183316742,A Delicate Marriage,Margarita Barresi,4.4,Excellent,Tier_10,True,19,Simple,3,1,17,False,,Standard,False,False,High
251,8.2,1223919,Arctic Adventure: My Life in the Frozen North,Peter Freuchen,4.4,Excellent,Tier_10,True,45,Complex,8,1,14,False,,Subtitle,True,False,High
252,8.3,32148570,Before We Were Yours,Lisa Wingate,4.4,Excellent,Tier_10,True,20,Simple,4,1,12,False,,Standard,False,False,High
253,8.3,62341084,Behavior Reports: A WWII Submarine Adventure Novel (USS Bull Shark Naval Thriller series Book 5),Scott W. Cook,4.4,Excellent,Tier_10,True,96,Very Complex,15,1,13,False,,Subtitle,True,True,High
254,8.3,15699077,Being Green,Joe Raposo,4.4,Excellent,Tier_10,True,11,Simple,2,1,10,False,,Standard,False,False,High
255,8.4,48564330,Betty,Tiffany   McDaniel,4.4,Excellent,Tier_10,True,5,Simple,1,1,18,False,,Standard,False,False,High
256,8.4,25489625,Between the World and Me,Ta-Nehisi Coates,4.4,Excellent,Tier_10,True,24,Moderate,5,1,16,False,,Standard,False,False,High
257,8.4,128453,Complete Works,Arthur Rimbaud,4.4,Excellent,Tier_10,True,14,Simple,2,1,14,False,,Standard,False,False,High
258,8.5,33846385,El día que dejó de nevar en Alaska,Alice Kellen,4.4,Excellent,Tier_10,True,34,Moderate,8,1,12,False,,Standard,False,False,High
259,8.5,54766656,Falsely Accused of the Unthinkable,Glenis Kellet,4.4,Excellent,Tier_10,True,34,Moderate,5,1,13,False,,Standard,False,False,High
260,8.5,426504,Ficciones,Jorge Luis Borges,4.4,Excellent,Tier_10,True,9,Simple,1,1,17,False,,Standard,False,True,High
261,8.6,278097,"Foundation / Foundation and Empire / Second Foundation / The Stars, Like Dust / The Naked Sun / I, Robot",Isaac Asimov,4.4,Excellent,Tier_10,True,104,Very Complex,20,1,12,False,,Standard,False,False,High
262,8.6,715275,Gods in Darkness: The Complete Novels of Kane,Karl Edward Wagner,4.4,Excellent,Tier_10,True,45,Complex,8,1,18,False,,Subtitle,True,True,High
263,8.6,56298811,In the Land of Boxes,Kim Hebert,4.4,Excellent,Tier_10,True,20,Simple,5,1,10,False,,Standard,False,False,High
264,8.7,66870,L'anno di Don Camillo,Giovannino Guareschi,4.4,Excellent,Tier_10,True,21,Moderate,4,1,20,False,,Standard,False,False,High
265,8.7,743357,Manufacturing Consent: Noam Chomsky and the Media,Mark Achbar,4.4,Excellent,Tier_10,True,49,Complex,7,1,11,False,,Subtitle,True,False,High
266,8.7,53056522,Mediocre: The Dangerous Legacy of White Male America,Ijeoma Oluo,4.4,Excellent,Tier_10,True,52,Complex,8,1,11,False,,Subtitle,True,False,High
267,8.8,13600318,"Reckless (Thoughtless, #3)",S.C. Stephens,4.4,Excellent,Tier_10,True,26,Moderate,3,1,13,True,3.0,Series,False,False,High
268,8.8,991197,The Complete Persepolis,Marjane Satrapi,4.4,Excellent,Tier_10,True,23,Moderate,3,1,15,False,,Standard,False,False,High
269,8.8,40199729,The Heart of Aleppo: A Story of the Syrian Civil War,Ammar Habib,4.4,Excellent,Tier_10,True,52,Complex,11,1,11,False,,Subtitle,True,False,High
270,8.9,16884,The Making of the Atomic Bomb,Richard Rhodes,4.4,Excellent,Tier_10,True,29,Moderate,6,1,14,False,,Standard,False,False,High
271,8.9,40892001,The Mayan Legacy,Jody    Summers,4.4,Excellent,Tier_10,True,16,Simple,3,1,15,False,,Standard,False,False,High
272,8.9,35609410,The Rage That Follows,Nathaniel Badertscher,4.4,Excellent,Tier_10,True,21,Moderate,4,1,21,False,,Standard,False,False,High
273,9.0,58747896,The Tales of Peter the Pixie Vol 1: New Friends,Gary Edward Gedall,4.4,Excellent,Tier_10,True,47,Complex,10,1,18,False,,Subtitle,True,True,High
274,9.0,18667307,"Tokyo Ghoul, Tome 1 (Tokyo Ghoul, #1)",Sui Ishida,4.4,Excellent,Tier_10,True,37,Moderate,7,1,10,True,1.0,Series,False,False,High
275,9.0,205957617,When The Birds Stopped Singing,Karla A. Trippe,4.4,Excellent,Tier_10,True,30,Moderate,5,1,15,False,,Standard,False,True,High
276,9.1,201311165,"A MAN WHO SEEMED REAL: a story of love, lies, fear and kindness",Elizabeth Tebby Germaine,4.39,Excellent,Tier_10,True,63,Very Complex,13,1,24,False,,Subtitle,True,True,High
277,9.1,15801381,"Chasing the Prophecy (Beyonders, #3)",Brandon Mull,4.39,Excellent,Tier_10,True,36,Moderate,5,1,12,True,3.0,Series,False,False,High
278,9.1,53111,Duino Elegies,Rainer Maria Rilke,4.39,Excellent,Tier_10,True,13,Simple,2,1,18,False,,Standard,False,True,High
279,9.2,41716919,"Jade War (The Green Bone Saga, #2)",Fonda Lee,4.39,Excellent,Tier_10,True,34,Moderate,7,1,9,True,2.0,Series,False,False,High
280,9.2,11281852,Kisses from Katie,Katie Davis Majors,4.39,Excellent,Tier_10,True,17,Simple,3,1,18,False,,Standard,False,True,High
281,9.2,7046495,"Lover Mine (Black Dagger Brotherhood, #8)",J.R. Ward,4.39,Excellent,Tier_10,True,41,Complex,6,1,9,True,8.0,Series,False,False,High
282,9.3,31279892,Memories Of My Future,Ammar Habib,4.39,Excellent,Tier_10,True,21,Moderate,4,1,11,False,,Standard,False,False,High
283,9.3,195887452,"People in Glass Houses (Ghost Hunters, #16)",Jayne Castle,4.39,Excellent,Tier_10,True,43,Complex,7,1,12,True,16.0,Series,False,False,High
284,9.3,34866611,Reminiscences Of A Seeker: Dark Face Of The White World,Kapil Kumar Bhaskar,4.39,Excellent,Tier_10,True,55,Complex,10,1,19,False,,Subtitle,True,True,High
285,9.4,5217282,"Secrets of the Dragon Sanctuary (Fablehaven, #4)",Brandon Mull,4.39,Excellent,Tier_10,True,48,Complex,7,1,12,True,4.0,Series,False,False,High
286,9.4,22021985,"Studii de filozofie, politică şi economie",Friedrich A. Hayek,4.39,Excellent,Tier_10,True,41,Complex,6,1,18,False,,Standard,False,True,High
287,9.4,19063,The Book Thief,Markus Zusak,4.39,Excellent,Tier_10,True,14,Simple,3,1,12,False,,Standard,False,False,High
288,9.5,55925054,The Last Dying Light,William Havelock,4.39,Excellent,Tier_10,True,20,Simple,4,1,16,False,,Standard,False,False,High
289,9.5,37186,The Miraculous Journey of Edward Tulane,Kate DiCamillo,4.39,Excellent,Tier_10,True,39,Moderate,6,1,14,False,,Standard,False,False,High
290,9.5,84943172,"The Right Move (Windy City, #2)",Liz Tomforde,4.39,Excellent,Tier_10,True,31,Moderate,6,1,12,True,2.0,Series,False,False,High
291,9.6,8664353,"Unbroken: A World War II Story of Survival, Resilience and Redemption",Laura Hillenbrand,4.39,Excellent,Tier_10,True,69,Very Complex,11,1,17,False,,Subtitle,True,False,High
292,9.6,18774964,A Man Called Ove,Fredrik Backman,4.38,Excellent,Tier_9,True,16,Simple,4,1,15,False,,Standard,False,False,High
293,9.6,28495892,Bobby Kennedy: The Making of a Liberal Icon,Larry Tye,4.38,Excellent,Tier_9,True,43,Complex,8,1,9,False,,Subtitle,True,False,High
294,9.7,29587324,Deep World Fire  (Deep World Saga #1),Charlotte Malina Meridian,4.38,Excellent,Tier_9,True,37,Moderate,7,1,25,True,1.0,Series,False,True,High
