,date,id,industry,price,pe,marketvalue,ZC,roe,optoebt,ocftooperateincome,debttoassets,current,apturn,yoyeps_basic,dupont_roe,ret
38290,2023/3/31,WMT.N,Staples,147.45,34.03034973,397474000000.0,65.1177,2.5651,183.3161,-77.2774,65.1177,0.8621,1.975228077,-22.6804,2.5651,0.037430521
38291,2023/4/28,WMT.N,Staples,150.97,34.84273911,407218000000.0,,,,,,,,,,0.023872499
38292,2023/5/31,WMT.N,Staples,146.87,35.03947067,395497000000.0,,,,,,,,,,-0.027157713
38293,2023/6/30,WMT.N,Staples,157.18,37.45993805,423260000000.0,65.2721,8.9577,127.5223,81.0171,65.2721,0.8425,4.069089647,4.8,8.9577,0.070198134
38294,2023/7/31,WMT.N,Staples,159.86,38.09864807,430343000000.0,,,,,,,,,,0.017050515
38295,2023/8/31,WMT.N,Staples,162.61,31.18594933,437675000000.0,,,,,,,,,,0.017202552
38296,2023/9/28,WMT.N,Staples,162.54,31.1578083,437487000000.0,,,,,,,,,,-0.000430478
38297,2023/10/31,WMT.N,Staples,163.41,31.32458115,439828000000.0,,,,,,,,,,0.005352529
38298,2023/11/30,WMT.N,Staples,155.69,25.72118759,419050000000.0,,,,,,,,,,-0.047243131
38299,2023/12/29,WMT.N,Staples,157.65,26.04499435,424325000000.0,,,,,,,,,,0.012589119
38300,2024/1/31,WMT.N,Staples,165.25,27.30057335,444781000000.0,,,,,,,,,,0.048208056
38301,2024/2/29,WMT.N,Staples,58.61,30.51110077,473258000000.0,,,,,,,,,,-0.645325265
38302,2024/3/29,WMT.N,Staples,60.17,31.2586422,484853000000.0,,,,,,,,,,0.026616618
38303,2024/4/1,WMT.N,Staples,,,,,,,,,,,,,0.0
38304,2010/2/26,WRB.N,Financials,25.74,12.72703362,3933378821.0,,,,,,,,,,0.057953144
38305,2010/3/31,WRB.N,Financials,26.09,12.90008926,3986862993.0,78.8078,3.2756,113.0853,36.7428,78.8078,,,692.3077,3.2756,0.013597514
38306,2010/4/30,WRB.N,Financials,27.0,13.35003567,4129325487.0,,,,,,,,,,0.034879264
38307,2010/5/31,WRB.N,Financials,27.26,13.48970985,4169089362.0,,,,,,,,,,0.00962963
38308,2010/6/30,WRB.N,Financials,26.46,13.09382725,4046738977.0,78.8205,6.2875,115.7773,61.6677,78.8205,,,212.5,6.2875,-0.029347029
38309,2010/7/30,WRB.N,Financials,27.01,13.36599636,4009147186.0,,,,,,,,,,0.020786092
38310,2010/8/31,WRB.N,Financials,26.35,12.6552124,3911182093.0,,,,,,,,,,-0.024435394
38311,2010/9/30,WRB.N,Financials,27.07,13.00100994,4018053103.0,78.4756,8.6869,117.1033,92.5679,78.4756,,,96.3303,8.6869,0.027324478
38312,2010/10/29,WRB.N,Financials,27.52,13.21713257,3991503112.0,,,,,,,,,,0.016623569
38313,2010/11/30,WRB.N,Financials,26.69,12.52558517,3871119842.0,,,,,,,,,,-0.030159884
38314,2010/12/31,WRB.N,Financials,27.38,12.84940147,3860849255.0,78.8353,12.311,118.0829,74.5446,78.8353,,,56.4767,12.311,0.025852379
38315,2011/1/31,WRB.N,Financials,28.25,13.25769138,3983527811.0,,,,,,,,,,0.031775018
38316,2011/2/28,WRB.N,Financials,29.95,9.40253067,4224434711.0,,,,,,,,,,0.060176991
38317,2011/3/31,WRB.N,Financials,32.21,10.11203671,4543206746.0,78.8752,3.1085,117.8433,34.4341,78.8752,,,7.7922,3.1085,0.075459098
38318,2011/4/29,WRB.N,Financials,32.61,10.23761368,4618854442.0,,,,,,,,,,0.012418504
38319,2011/5/31,WRB.N,Financials,33.11,10.43803596,4689674044.0,,,,,,,,,,0.01533272
38320,2011/6/30,WRB.N,Financials,32.44,10.22681713,4594775778.0,78.4554,5.241,120.9653,79.747,78.4554,,,-6.0,5.241,-0.020235578
38321,2011/7/29,WRB.N,Financials,30.79,9.706648827,4314675488.0,,,,,,,,,,-0.050863132
38322,2011/8/31,WRB.N,Financials,30.89,9.634573936,4328688724.0,,,,,,,,,,0.003247808
38323,2011/9/30,WRB.N,Financials,29.69,9.260293961,4160529887.0,78.8891,7.3197,122.3063,132.5464,78.8891,,,-7.9439,7.3197,-0.038847523
38324,2011/10/31,WRB.N,Financials,34.81,10.8572197,4878007591.0,,,,,,,,,,0.172448636
38325,2011/11/30,WRB.N,Financials,34.11,10.40882874,4676551232.0,,,,,,,,,,-0.020109164
38326,2011/12/30,WRB.N,Financials,34.39,10.49427128,4714939809.0,,,,,,,,,,0.008208736
38327,2012/1/31,WRB.N,Financials,34.27,10.45765305,4712811051.0,,,,,,,,,,-0.003489386
38328,2012/2/29,WRB.N,Financials,35.75,12.48532009,4929241996.0,,,,,,,,,,0.04318646
38329,2012/3/30,WRB.N,Financials,36.12,12.61453915,4980257927.0,,,,,,,,,,0.01034965
38330,2012/4/27,WRB.N,Financials,37.69,13.16284561,5196730933.0,,,,,,,,,,0.043466224
38331,2012/5/31,WRB.N,Financials,38.32,13.4260416,5300641629.0,,,,,,,,,,0.016715309
38332,2012/6/29,WRB.N,Financials,38.92,13.63626194,5383637061.0,,,,,,,,,,0.01565762
38333,2012/7/31,WRB.N,Financials,36.63,12.83392239,5023289922.0,,,,,,,,,,-0.058838643
38334,2012/8/31,WRB.N,Financials,37.38,12.9840498,5126141886.0,,,,,,,,,,0.02047502
38335,2012/9/28,WRB.N,Financials,37.49,13.02225876,5141226840.0,,,,,,,,,,0.00294275
38336,2012/10/31,WRB.N,Financials,38.89,11.45150375,5281876345.0,,,,,,,,,,0.037343292
38337,2012/11/30,WRB.N,Financials,39.75,11.59206104,5398677931.0,,,,,,,,,,0.022113654
38338,2012/12/31,WRB.N,Financials,37.74,11.00589657,5133309206.0,78.4903,12.2818,117.1257,97.0714,78.4903,,,31.4488,12.2818,-0.050566038
38339,2013/1/31,WRB.N,Financials,41.17,10.95108509,5599850026.0,,,,,,,,,,0.090885003
38340,2013/2/28,WRB.N,Financials,41.5,11.05573845,5644971598.0,,,,,,,,,,0.008015545
38341,2013/3/29,WRB.N,Financials,44.37,11.82031631,6035358790.0,,,,,,,,,,0.069156627
38342,2013/4/26,WRB.N,Financials,43.33,11.98216343,5894105676.0,,,,,,,,,,-0.023439261
38343,2013/5/31,WRB.N,Financials,40.97,11.33066845,5573431260.0,,,,,,,,,,-0.054465728
38344,2013/6/28,WRB.N,Financials,40.86,11.30024719,5558467203.0,,,,,,,,,,-0.002684891
38345,2013/7/31,WRB.N,Financials,42.37,11.55068207,5733420694.0,,,,,,,,,,0.036955458
38346,2013/8/30,WRB.N,Financials,41.12,11.1506691,5564273282.0,,,,,,,,,,-0.029502006
38347,2013/9/30,WRB.N,Financials,42.86,11.62251186,5792030624.0,78.5843,8.5215,117.9804,121.1045,78.5843,,,8.3665,8.5215,0.042315175
38348,2013/10/31,WRB.N,Financials,43.91,11.10546112,5930413115.0,,,,,,,,,,0.024498367
38349,2013/11/29,WRB.N,Financials,43.79,11.05386734,5914206110.0,,,,,,,,,,-0.002732863
38350,2013/12/31,WRB.N,Financials,43.39,10.95289612,5737597116.0,78.7396,11.5693,116.1767,119.0238,78.7396,,,-0.8065,11.5693,-0.009134506
38351,2014/1/30,WRB.N,Financials,39.48,10.66580868,5220565433.0,,,,,,,,,,-0.090112929
38352,2014/2/28,WRB.N,Financials,41.24,10.60342693,5300918049.0,,,,,,,,,,0.044579534
38353,2014/3/31,WRB.N,Financials,41.62,10.70112991,5309890754.0,78.6959,3.8952,112.1154,57.9023,78.6959,,,52.3256,3.8952,0.009214355
38354,2014/4/30,WRB.N,Financials,44.24,10.28337765,5647949768.0,,,,,,,,,,0.062950505
38355,2014/5/30,WRB.N,Financials,44.57,10.28979111,5690079592.0,,,,,,,,,,0.007459313
38356,2014/6/30,WRB.N,Financials,46.31,10.69150162,5909773081.0,78.0105,7.808,112.1909,49.6633,78.0105,,,59.0643,7.808,0.039039713
38357,2014/7/31,WRB.N,Financials,44.61,9.230642319,5689129627.0,,,,,,,,,,-0.036709134
38358,2014/8/29,WRB.N,Financials,48.35,9.993878365,6166093196.0,,,,,,,,,,0.083837705
38359,2014/9/30,WRB.N,Financials,47.8,9.880194664,6066180316.0,78.534,11.9,111.723,72.8985,78.534,,,54.4118,11.9,-0.011375388
38360,2014/10/31,WRB.N,Financials,51.54,9.831568718,6540917589.0,,,,,,,,,,0.078242678
38361,2014/11/28,WRB.N,Financials,52.24,9.916586876,6629754265.0,,,,,,,,,,0.013581684
38362,2014/12/31,WRB.N,Financials,51.26,9.730556488,6497145333.0,78.707,14.5392,113.458,77.1761,78.707,,,37.3984,14.5392,-0.018759571
38363,2015/1/30,WRB.N,Financials,48.99,9.299648285,6209425476.0,,,,,,,,,,-0.044284042
38364,2015/2/27,WRB.N,Financials,49.91,9.676934242,6279207845.0,,,,,,,,,,0.018779343
38365,2015/3/31,WRB.N,Financials,50.51,9.79326725,6310379720.0,78.8849,2.5807,120.1349,36.2843,78.8849,,,-28.2443,2.5807,0.012021639
38366,2015/4/30,WRB.N,Financials,48.99,10.31510735,6115929775.0,,,,,,,,,,-0.030093051
38367,2015/5/29,WRB.N,Financials,49.0,10.23764706,6117178179.0,,,,,,,,,,0.000204123
38368,2015/6/30,WRB.N,Financials,51.93,10.84981632,6360468449.0,79.0854,5.3088,120.201,95.2692,79.0854,,,-29.0441,5.3088,0.059795918
38369,2015/7/31,WRB.N,Financials,55.72,12.86756992,6873958702.0,,,,,,,,,,0.072982862
38370,2015/8/31,WRB.N,Financials,54.28,12.38699722,6696311528.0,,,,,,,,,,-0.025843503
38371,2015/9/30,WRB.N,Financials,54.37,12.38727093,6702072787.0,78.7629,8.5891,116.6676,108.3384,78.7629,,,-24.5238,8.5891,0.001658069
38372,2015/10/30,WRB.N,Financials,55.83,13.64785957,6883044092.0,,,,,,,,,,0.026853044
38373,2015/11/30,WRB.N,Financials,55.66,13.59744263,6862085513.0,,,,,,,,,,-0.003044958
38374,2015/12/31,WRB.N,Financials,54.75,13.37513447,6751104076.0,78.6792,10.9616,117.9427,120.326,78.6792,,,-19.9211,10.9616,-0.016349263
38375,2016/1/29,WRB.N,Financials,50.15,12.25137901,6183888026.0,,,,,,,,,,-0.084018265
38376,2016/2/29,WRB.N,Financials,51.5,12.53383541,6313217728.0,,,,,,,,,,0.026919242
38377,2016/3/31,WRB.N,Financials,56.2,13.67770004,6890094822.0,78.4622,2.556,120.5821,78.9041,78.4622,,,3.1915,2.556,0.091262136
38378,2016/4/29,WRB.N,Financials,56.0,13.59652424,6865574912.0,,,,,,,,,,-0.003558719
38379,2016/5/31,WRB.N,Financials,57.03,13.84842587,6992042360.0,,,,,,,,,,0.018392857
38380,2016/6/30,WRB.N,Financials,59.92,14.55019569,7348680298.0,78.55,4.8087,117.3038,102.6833,78.55,,,-3.6269,4.8087,0.050675083
38381,2016/7/29,WRB.N,Financials,58.19,14.53512669,7143137715.0,,,,,,,,,,-0.028871829
38382,2016/8/31,WRB.N,Financials,59.37,14.84832668,7287989107.0,,,,,,,,,,0.020278398
38383,2016/9/30,WRB.N,Financials,57.76,14.44566822,7028497067.0,78.7463,9.4295,113.9138,111.2474,78.7463,,,15.4574,9.4295,-0.027118073
38384,2016/10/31,WRB.N,Financials,57.1,12.54193115,6948185293.0,,,,,,,,,,-0.011426593
38385,2016/11/30,WRB.N,Financials,61.79,13.41911602,7499568465.0,,,,,,,,,,0.082136602
38386,2016/12/30,WRB.N,Financials,66.51,14.44417286,8072443739.0,,,,,,,,,,0.076387765
38387,2017/1/26,WRB.N,Financials,67.94,14.75473022,8233893116.0,,,,,,,,,,0.021500526
38388,2017/2/28,WRB.N,Financials,71.02,14.30192947,8608559973.0,,,,,,,,,,0.045334118
38389,2017/3/31,WRB.N,Financials,70.63,14.22339153,8561661172.0,77.8382,2.4142,122.9559,39.7629,77.8382,,,4.1237,2.4142,-0.005491411
38390,2017/4/28,WRB.N,Financials,67.98,13.60080051,8240432202.0,,,,,,,,,,-0.037519468
38391,2017/5/31,WRB.N,Financials,68.99,13.80457115,8363527171.0,,,,,,,,,,0.014857311
38392,2017/6/30,WRB.N,Financials,69.17,13.84058857,8388317007.0,77.8025,4.4989,124.9303,62.856,77.8025,,,1.0753,4.4989,0.002609074
38393,2017/7/31,WRB.N,Financials,68.97,13.7997036,8364062801.0,,,,,,,,,,-0.002891427
38394,2017/8/31,WRB.N,Financials,66.64,13.33889294,8081902079.0,,,,,,,,,,-0.033782804
38395,2017/9/29,WRB.N,Financials,66.74,13.35890961,8094029783.0,,,,,,,,,,0.0015006
38396,2017/10/31,WRB.N,Financials,68.58,15.19691372,8350925495.0,,,,,,,,,,0.027569673
38397,2017/11/30,WRB.N,Financials,69.12,15.38195896,8418453673.0,,,,,,,,,,0.007874016
38398,2017/12/29,WRB.N,Financials,71.65,15.94498444,8726594411.0,,,,,,,,,,0.036603009
38399,2018/1/31,WRB.N,Financials,72.98,16.18772316,8868153899.0,,,,,,,,,,0.018562456
38400,2018/2/28,WRB.N,Financials,68.38,15.13591862,8311042234.0,,,,,,,,,,-0.063030967
38401,2018/3/30,WRB.N,Financials,72.7,16.09215164,8836103691.0,,,,,,,,,,0.063176367
38402,2018/4/27,WRB.N,Financials,75.82,15.56527901,9215462365.0,,,,,,,,,,0.042916094
38403,2018/5/31,WRB.N,Financials,76.47,15.71513557,9304035924.0,,,,,,,,,,0.008572936
38404,2018/6/29,WRB.N,Financials,72.41,14.88077641,8810059386.0,,,,,,,,,,-0.053092716
38405,2018/7/31,WRB.N,Financials,75.81,13.90970516,9234362881.0,,,,,,,,,,0.04695484
38406,2018/8/31,WRB.N,Financials,78.26,14.37578011,9532795661.0,,,,,,,,,,0.032317636
38407,2018/9/28,WRB.N,Financials,79.93,14.68254662,9736217189.0,,,,,,,,,,0.021339126
38408,2018/10/31,WRB.N,Financials,75.9,13.94508362,9268738212.0,,,,,,,,,,-0.050419117
38409,2018/11/30,WRB.N,Financials,78.78,14.51164913,9620947864.0,,,,,,,,,,0.037944664
38410,2018/12/28,WRB.N,Financials,72.97,13.4414196,8911406012.0,,,,,,,,,,-0.073749683
38411,2019/1/31,WRB.N,Financials,76.89,14.65493202,9380253986.0,,,,,,,,,,0.053720707
38412,2019/2/28,WRB.N,Financials,83.66,15.93082428,10207659533.0,,,,,,,,,,0.088047861
38413,2019/3/29,WRB.N,Financials,84.72,16.13267326,10336993971.0,,,,,,,,,,0.012670332
38414,2019/4/30,WRB.N,Financials,61.3,17.12651634,11219371568.0,,,,,,,,,,-0.276440038
38415,2019/5/31,WRB.N,Financials,62.2,17.38728523,11389975489.0,,,,,,,,,,0.014681892
38416,2019/6/28,WRB.N,Financials,65.93,18.42996216,12073007782.0,,,,,,,,,,0.059967846
38417,2019/7/31,WRB.N,Financials,69.39,18.36988831,12710611367.0,,,,,,,,,,0.052479903
38418,2019/8/30,WRB.N,Financials,71.25,18.86824989,13051319498.0,,,,,,,,,,0.026805015
38419,2019/9/30,WRB.N,Financials,72.23,19.12777138,13266783638.0,76.7361,9.79,112.8624,117.4237,76.7361,,,-26.6169,9.79,0.013754386
38420,2019/10/31,WRB.N,Financials,69.9,18.4231987,12838822875.0,,,,,,,,,,-0.032258065
38421,2019/11/29,WRB.N,Financials,68.0,17.97117996,12489880144.0,,,,,,,,,,-0.027181688
38422,2019/12/31,WRB.N,Financials,69.1,18.26189041,12673762774.0,77.0362,11.8467,114.3852,139.1129,77.0362,,,-29.249,11.8467,0.016176471
38423,2020/1/23,WRB.N,Financials,71.38,18.86445236,13091941922.0,,,,,,,,,,0.032995658
38424,2020/2/28,WRB.N,Financials,67.14,18.05857086,12314933542.0,,,,,,,,,,-0.059400392
38425,2020/3/31,WRB.N,Financials,52.17,14.0321064,9382081369.0,78.7752,-0.0764,,-2358.8435,78.7752,,,-102.1053,-0.0764,-0.222966935
38426,2020/4/30,WRB.N,Financials,54.0,19.9369812,9651112794.0,,,,,,,,,,0.035077631
38427,2020/5/29,WRB.N,Financials,57.95,20.84740448,10357073822.0,,,,,,,,,,0.073148148
38428,2020/6/30,WRB.N,Financials,57.29,20.60997009,10193638460.0,78.6066,1.1257,146.657,827.661,78.6066,,,-82.7751,1.1257,-0.011389129
38429,2020/7/31,WRB.N,Financials,61.75,31.41047096,10991735082.0,,,,,,,,,,0.077849537
38430,2020/8/31,WRB.N,Financials,62.05,31.43583107,11045136224.0,,,,,,,,,,0.0048583
38431,2020/9/30,WRB.N,Financials,61.15,30.97987175,10898002388.0,78.5921,3.6209,129.807,403.8164,78.5921,,,-60.339,3.6209,-0.014504432
38432,2020/10/30,WRB.N,Financials,60.12,31.67781258,10714640688.0,,,,,,,,,,-0.016843827
38433,2020/11/30,WRB.N,Financials,65.13,34.35948563,11607527412.0,,,,,,,,,,0.083333333
38434,2020/12/31,WRB.N,Financials,66.42,35.04002762,11811146463.0,77.8872,8.569,122.6078,226.5519,77.8872,,,-20.6704,8.569,0.019806541
38435,2021/1/29,WRB.N,Financials,62.14,20.86917877,11050054821.0,,,,,,,,,,-0.064438422
38436,2021/2/26,WRB.N,Financials,69.33,23.17164803,12296498308.0,,,,,,,,,,0.115706469
38437,2021/3/31,WRB.N,Financials,75.35,25.18366814,13365051255.0,78.4155,3.6074,112.3793,105.0401,78.4155,,,6300.0,3.6074,0.086831098
38438,2021/4/30,WRB.N,Financials,79.72,18.4920845,14140777287.0,,,,,,,,,,0.057996019
38439,2021/5/31,WRB.N,Financials,77.99,18.09269333,13833908939.0,,,,,,,,,,-0.021700953
38440,2021/6/30,WRB.N,Financials,74.43,17.266819,13204921787.0,78.2561,7.2428,113.3468,115.812,78.2561,,,600.0,7.2428,-0.045646878
38441,2021/7/30,WRB.N,Financials,73.17,13.94698048,12989861978.0,,,,,,,,,,-0.016928658
38442,2021/8/31,WRB.N,Financials,75.31,14.36697292,13369775941.0,,,,,,,,,,0.029246959
38443,2021/9/30,WRB.N,Financials,73.18,13.96063042,12926433531.0,78.8751,11.2362,111.0042,165.5881,78.8751,,,235.8974,11.2362,-0.028283097
38444,2021/10/29,WRB.N,Financials,79.6,13.58512115,14060578944.0,,,,,,,,,,0.087728888
38445,2021/11/30,WRB.N,Financials,76.64,13.01441383,13537723245.0,,,,,,,,,,-0.03718593
38446,2021/12/31,WRB.N,Financials,82.39,13.99083424,14564952645.0,79.2195,15.7745,111.4724,170.2376,79.2195,,,94.7183,15.7745,0.075026096
38447,2022/1/28,WRB.N,Financials,84.66,14.625453,14966244580.0,,,,,,,,,,0.027551887
38448,2022/2/28,WRB.N,Financials,90.3,15.61308098,15964219534.0,,,,,,,,,,0.066619419
38449,2022/3/31,WRB.N,Financials,66.59,17.2703495,17658752454.0,78.6431,8.7389,104.7745,65.2185,78.6431,,,71.7742,8.7389,-0.262569214
38450,2022/4/29,WRB.N,Financials,66.49,12.74371433,17632709964.0,,,,,,,,,,-0.001501727
38451,2022/5/31,WRB.N,Financials,71.13,13.63339615,18863207396.0,,,,,,,,,,0.06978493
38452,2022/6/30,WRB.N,Financials,68.26,13.08330631,18107533615.0,80.0049,11.6949,102.3768,110.39,80.0049,,,10.3175,11.6949,-0.040348657
38453,2022/7/29,WRB.N,Financials,62.53,12.5086422,16587519439.0,,,,,,,,,,-0.083943745
38454,2022/8/31,WRB.N,Financials,64.8,12.96662712,17189689104.0,,,,,,,,,,0.036302575
38455,2022/9/30,WRB.N,Financials,64.58,12.92260456,17165474884.0,80.7419,15.3678,101.0806,153.3734,80.7419,,,-8.1425,15.3678,-0.003395062
38456,2022/10/31,WRB.N,Financials,74.38,15.25669003,19746113880.0,,,,,,,,,,0.151749768
38457,2022/11/30,WRB.N,Financials,76.28,15.65839672,20250518510.0,,,,,,,,,,0.025544501
38458,2022/12/30,WRB.N,Financials,72.57,14.89682484,19265602101.0,,,,,,,,,,-0.048636602
38459,2023/1/31,WRB.N,Financials,70.14,13.48273659,18555263454.0,,,,,,,,,,-0.033484911
38460,2023/2/28,WRB.N,Financials,66.19,12.62616158,17437511987.0,,,,,,,,,,-0.05631594
38461,2023/3/31,WRB.N,Financials,62.26,11.87648964,16345524358.0,79.6897,4.2962,108.4654,118.4146,79.6897,,,-49.7653,4.2962,-0.059374528
38462,2023/4/28,WRB.N,Financials,58.92,14.31216335,15364844499.0,,,,,,,,,,-0.053646001
38463,2023/5/31,WRB.N,Financials,55.68,13.38798046,14519934516.0,,,,,,,,,,-0.054989817
38464,2023/6/30,WRB.N,Financials,59.56,14.32090759,15337687028.0,80.4344,9.5403,107.6437,138.5011,80.4344,,,-14.3885,9.5403,0.069683908
38465,2023/7/31,WRB.N,Financials,61.69,12.75206566,15886611822.0,,,,,,,,,,0.035762257
38466,2023/8/31,WRB.N,Financials,61.86,12.62777328,15930390781.0,,,,,,,,,,0.002755714
38467,2023/9/28,WRB.N,Financials,65.06,13.28100491,16754465312.0,,,,,,,,,,0.051729712
38468,2023/10/31,WRB.N,Financials,67.42,12.70800304,17385732532.0,,,,,,,,,,0.036274208
38469,2023/11/30,WRB.N,Financials,72.55,13.69347668,18708616067.0,,,,,,,,,,0.076090181
38470,2023/12/29,WRB.N,Financials,70.72,13.34807205,18236710244.0,,,,,,,,,,-0.025223983
38471,2024/1/31,WRB.N,Financials,81.88,15.28535461,21005884703.0,,,,,,,,,,0.15780543
38472,2024/2/29,WRB.N,Financials,83.6,15.52635384,21447468728.0,,,,,,,,,,0.021006351
38473,2024/3/29,WRB.N,Financials,88.44,16.42524719,22689164286.0,,,,,,,,,,0.057894737
38474,2024/4/1,WRB.N,Financials,,,,,,,,,,,,,0.0
38475,2010/2/26,WYNN.O,Discretionary,63.57,378.9614258,7837950432.0,,,,,,,,,,0.027310924
38476,2010/3/31,WYNN.O,Discretionary,75.83,452.6756897,9349563965.0,55.7537,0.8844,185.4961,209.1303,55.7537,3.2351,4.621542406,173.3333,0.8844,0.192858266
38477,2010/4/30,WYNN.O,Discretionary,88.24,526.758606,10880907314.0,,,,,,,,,,0.163655545
38478,2010/5/31,WYNN.O,Discretionary,83.88,126.9798889,10343274087.0,,,,,,,,,,-0.049410698
38479,2010/6/30,WYNN.O,Discretionary,76.27,115.4596634,9404882149.0,55.2301,2.5859,174.1874,256.1431,55.2301,3.0831,9.053805242,1028.5714,2.5859,-0.090724845
38480,2010/7/30,WYNN.O,Discretionary,87.68,132.7324371,10811853505.0,,,,,,,,,,0.149600105
38481,2010/8/31,WYNN.O,Discretionary,80.61,91.86034393,9956008013.0,,,,,,,,,,-0.080634124
38482,2010/9/30,WYNN.O,Discretionary,86.77,98.88006592,10716819443.0,55.1488,1.5019,259.6369,260.1687,55.1488,2.9424,14.38808201,68.1818,1.5019,0.076417318
38483,2010/10/29,WYNN.O,Discretionary,107.16,122.115799,13235154679.0,,,,,,,,,,0.234989052
38484,2010/11/30,WYNN.O,Discretionary,101.1,308.1585083,12530958090.0,,,,,,,,,,-0.056550952
38485,2010/12/31,WYNN.O,Discretionary,103.84,316.5101929,12938412911.0,64.3331,6.0743,192.9935,247.262,64.3331,1.7582,17.78191651,664.7059,6.0743,0.027101879
38486,2011/1/31,WYNN.O,Discretionary,116.33,354.5804138,14494660766.0,,,,,,,,,,0.120281202
38487,2011/2/28,WYNN.O,Discretionary,122.93,95.67147827,15319586755.0,,,,,,,,,,0.05673515
38488,2011/3/31,WYNN.O,Discretionary,127.16,98.96351624,15846731081.0,61.4354,7.4616,124.2789,143.2271,61.4354,2.0188,4.812839622,536.3636,7.4616,0.034409827
38489,2011/4/29,WYNN.O,Discretionary,147.15,114.5209274,18337893037.0,,,,,,,,,,0.157203523
38490,2011/5/31,WYNN.O,Discretionary,146.52,59.55342484,18279506849.0,,,,,,,,,,-0.004281346
38491,2011/6/30,WYNN.O,Discretionary,143.54,58.34219742,17907728727.0,61.4822,12.4657,156.2962,169.0728,61.4822,1.7879,9.692282422,267.6923,12.4657,-0.02033852
38492,2011/7/29,WYNN.O,Discretionary,153.68,50.91436768,19172772403.0,,,,,,,,,,0.07064233
38493,2011/8/31,WYNN.O,Discretionary,154.72,51.33731842,19332042750.0,,,,,,,,,,0.006767309
38494,2011/9/30,WYNN.O,Discretionary,115.08,38.18445206,14379081436.0,61.4843,17.5742,148.2396,168.1011,61.4843,1.6633,15.94562063,821.6216,17.5742,-0.256204757
38495,2011/10/31,WYNN.O,Discretionary,132.8,30.89170456,16593170096.0,,,,,,,,,,0.15397984
38496,2011/11/30,WYNN.O,Discretionary,120.56,28.04638481,15064834968.0,,,,,,,,,,-0.092168675
38497,2011/12/30,WYNN.O,Discretionary,110.49,25.70375824,13806516387.0,,,,,,,,,,-0.083526875
38498,2012/1/31,WYNN.O,Discretionary,115.23,26.80644417,14413083400.0,,,,,,,,,,0.04289981
38499,2012/2/29,WYNN.O,Discretionary,118.54,19.42798424,11916562567.0,,,,,,,,,,0.028725158
38500,2012/3/30,WYNN.O,Discretionary,124.88,20.46707153,12553908667.0,,,,,,,,,,0.053484056
38501,2012/4/27,WYNN.O,Discretionary,135.04,22.13223457,13575270871.0,,,,,,,,,,0.081358104
38502,2012/5/31,WYNN.O,Discretionary,103.04,17.85257339,10356831081.0,,,,,,,,,,-0.236966825
38503,2012/6/29,WYNN.O,Discretionary,103.72,17.97038841,10425179733.0,,,,,,,,,,0.006599379
38504,2012/7/31,WYNN.O,Discretionary,93.75,15.8061676,9423950250.0,,,,,,,,,,-0.09612418
38505,2012/8/31,WYNN.O,Discretionary,103.17,17.39599991,10370868771.0,,,,,,,,,,0.10048
38506,2012/9/28,WYNN.O,Discretionary,115.44,19.46490479,11604275380.0,,,,,,,,,,0.118929921
38507,2012/10/31,WYNN.O,Discretionary,121.06,20.940382,12176412854.0,,,,,,,,,,0.048683299
38508,2012/11/30,WYNN.O,Discretionary,112.4,19.45392418,11305375886.0,,,,,,,,,,-0.071534776
38509,2012/12/31,WYNN.O,Discretionary,112.49,19.4695015,11346496433.0,98.5717,54.8678,145.8741,151.9187,98.5717,1.9466,19.32780727,-1.417,54.8678,0.000800712
38510,2013/1/31,WYNN.O,Discretionary,125.22,25.08750916,12630529677.0,,,,,,,,,,0.113165615
38511,2013/2/28,WYNN.O,Discretionary,116.9,23.42061806,11804879033.0,,,,,,,,,,-0.06644306
38512,2013/3/29,WYNN.O,Discretionary,125.16,25.17547798,12638996234.0,,,,,,,,,,0.070658683
38513,2013/4/26,WYNN.O,Discretionary,135.5,24.24221992,13673323564.0,,,,,,,,,,0.082614254
38514,2013/5/31,WYNN.O,Discretionary,135.89,24.31753159,13725666340.0,,,,,,,,,,0.002878229
38515,2013/6/28,WYNN.O,Discretionary,127.97,22.90024757,12925701093.0,,,,,,,,,,-0.058282434
38516,2013/7/31,WYNN.O,Discretionary,133.13,24.17827034,13459760914.0,,,,,,,,,,0.04032195
38517,2013/8/30,WYNN.O,Discretionary,141.04,25.63935471,14259480804.0,,,,,,,,,,0.059415609
38518,2013/9/30,WYNN.O,Discretionary,158.01,28.72429466,15980737007.0,97.0093,-399.4475,133.1518,179.8285,97.0093,1.6996,13.45612973,36.5333,-399.4475,0.120320476
38519,2013/10/31,WYNN.O,Discretionary,166.25,26.84422874,16817069290.0,,,,,,,,,,0.052148598
38520,2013/11/29,WYNN.O,Discretionary,165.87,26.79688835,16778630274.0,,,,,,,,,,-0.002285714
38521,2013/12/31,WYNN.O,Discretionary,194.21,31.37531662,19652577558.0,98.4201,-328.5591,132.5087,166.2994,98.4201,2.0397,15.89522959,48.8706,-328.5591,0.170856695
38522,2014/1/30,WYNN.O,Discretionary,201.51,27.97467804,20391282136.0,,,,,,,,,,0.037588178
38523,2014/2/28,WYNN.O,Discretionary,242.49,33.68267822,24542950500.0,,,,,,,,,,0.203364597
